Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:58:53.316241     ,0.000       ,0.000       ,-0.320      ,0.022         ,2147481674    ,186.504         ,6.000         ,0.063               ,-145.297        ,-0.042            ,-0.017                
19:58:53.334016     ,0.000       ,0.000       ,-0.320      ,0.020         ,2147481652    ,184.570         ,9.000         ,0.094               ,-145.288        ,-0.042            ,-0.017                
19:58:53.351747     ,0.000       ,0.000       ,-0.320      ,0.018         ,2147481628    ,182.461         ,13.000        ,0.136               ,-145.279        ,-0.042            ,-0.017                
19:58:53.378391     ,0.000       ,0.000       ,-0.300      ,0.015         ,2147481592    ,179.297         ,15.000        ,0.157               ,-145.272        ,-0.060            ,-0.029                
19:58:53.396146     ,0.000       ,0.000       ,-0.300      ,0.014         ,2147481568    ,177.188         ,16.000        ,0.168               ,-145.266        ,-0.060            ,-0.029                
19:58:53.413898     ,0.000       ,0.000       ,-0.300      ,0.012         ,2147481543    ,174.990         ,16.000        ,0.168               ,-145.258        ,-0.060            ,-0.029                
19:58:53.431793     ,0.000       ,0.000       ,-0.300      ,0.010         ,2147481517    ,172.705         ,18.000        ,0.188               ,-145.249        ,-0.060            ,-0.029                
19:58:53.458471     ,0.000       ,0.000       ,-0.300      ,0.007         ,2147481477    ,169.189         ,22.000        ,0.230               ,-145.237        ,-0.078            ,-0.044                
19:58:53.476351     ,0.000       ,0.000       ,-0.280      ,0.004         ,2147481449    ,166.729         ,23.000        ,0.241               ,-145.227        ,-0.078            ,-0.044                
19:58:53.494251     ,0.000       ,0.000       ,-0.280      ,0.002         ,2147481423    ,164.443         ,24.000        ,0.251               ,-145.216        ,-0.078            ,-0.044                
19:58:53.511984     ,0.000       ,0.000       ,-0.280      ,0.000         ,2147481395    ,161.982         ,26.000        ,0.272               ,-145.205        ,-0.078            ,-0.044                
19:58:53.538774     ,0.000       ,0.000       ,-0.280      ,-0.003        ,2147481352    ,158.203         ,27.000        ,0.283               ,-145.194        ,-0.078            ,-0.044                
19:58:53.556503     ,0.000       ,0.000       ,-0.280      ,-0.005        ,2147481323    ,155.654         ,28.000        ,0.293               ,-145.185        ,-0.078            ,-0.044                
19:58:53.574386     ,0.000       ,0.000       ,-0.280      ,-0.008        ,2147481293    ,153.018         ,28.000        ,0.293               ,-145.175        ,-0.093            ,-0.060                
19:58:53.592271     ,0.000       ,0.000       ,-0.280      ,-0.010        ,2147481265    ,150.557         ,29.000        ,0.304               ,-145.161        ,-0.093            ,-0.060                
19:58:53.618805     ,0.000       ,0.000       ,-0.280      ,-0.013        ,2147481220    ,146.602         ,33.000        ,0.346               ,-145.145        ,-0.093            ,-0.060                
19:58:53.636751     ,0.000       ,0.000       ,-0.280      ,-0.015        ,2147481189    ,143.877         ,34.000        ,0.356               ,-145.130        ,-0.108            ,-0.076                
19:58:53.654891     ,0.000       ,0.000       ,-0.280      ,-0.018        ,2147481159    ,141.240         ,36.000        ,0.377               ,-145.115        ,-0.108            ,-0.076                
19:58:53.673070     ,0.000       ,0.000       ,-0.260      ,-0.020        ,2147481128    ,138.516         ,38.000        ,0.398               ,-145.100        ,-0.108            ,-0.076                
19:58:53.690964     ,0.000       ,0.000       ,-0.260      ,-0.023        ,2147481097    ,135.791         ,39.000        ,0.408               ,-145.085        ,-0.108            ,-0.076                
19:58:53.717460     ,0.000       ,0.000       ,-0.260      ,-0.026        ,2147481050    ,131.660         ,40.000        ,0.419               ,-145.070        ,-0.108            ,-0.076                
19:58:53.735206     ,0.000       ,0.000       ,-0.260      ,-0.028        ,2147481020    ,129.023         ,40.000        ,0.419               ,-145.058        ,-0.108            ,-0.076                
19:58:53.752954     ,0.000       ,0.000       ,-0.260      ,-0.031        ,2147480988    ,126.211         ,40.000        ,0.419               ,-145.044        ,-0.108            ,-0.076                
19:58:53.771050     ,0.000       ,0.000       ,-0.260      ,-0.033        ,2147480957    ,123.486         ,41.000        ,0.429               ,-145.029        ,-0.117            ,-0.091                
19:58:53.797485     ,0.000       ,0.000       ,-0.240      ,-0.037        ,2147480910    ,119.355         ,42.000        ,0.440               ,-145.014        ,-0.117            ,-0.091                
19:58:53.815237     ,0.000       ,0.000       ,-0.240      ,-0.039        ,2147480878    ,116.543         ,42.000        ,0.440               ,-145.000        ,-0.117            ,-0.091                
19:58:53.833008     ,0.000       ,0.000       ,-0.240      ,-0.042        ,2147480848    ,113.906         ,42.000        ,0.440               ,-144.984        ,-0.125            ,-0.104                
19:58:53.850962     ,0.000       ,0.000       ,-0.240      ,-0.044        ,2147480817    ,111.182         ,43.000        ,0.450               ,-144.968        ,-0.125            ,-0.104                
19:58:53.877381     ,0.000       ,0.000       ,-0.240      ,-0.048        ,2147480770    ,107.051         ,44.000        ,0.461               ,-144.954        ,-0.125            ,-0.104                
19:58:53.895289     ,0.000       ,0.000       ,-0.240      ,-0.050        ,2147480740    ,104.414         ,43.000        ,0.450               ,-144.941        ,-0.125            ,-0.104                
19:58:53.913061     ,0.000       ,0.000       ,-0.240      ,-0.052        ,2147480708    ,101.602         ,43.000        ,0.450               ,-144.927        ,-0.125            ,-0.104                
19:58:53.930949     ,0.000       ,0.000       ,-0.240      ,-0.055        ,2147480677    ,98.877          ,43.000        ,0.450               ,-144.911        ,-0.125            ,-0.104                
19:58:53.957456     ,0.000       ,0.000       ,-0.240      ,-0.058        ,2147480629    ,94.658          ,45.000        ,0.471               ,-144.893        ,-0.130            ,-0.115                
19:58:53.975133     ,0.000       ,0.000       ,-0.240      ,-0.061        ,2147480600    ,92.109          ,46.000        ,0.482               ,-144.876        ,-0.130            ,-0.115                
19:58:53.992971     ,0.000       ,0.000       ,-0.240      ,-0.063        ,2147480568    ,89.297          ,47.000        ,0.492               ,-144.858        ,-0.130            ,-0.115                
19:58:54.010776     ,0.000       ,0.000       ,-0.240      ,-0.066        ,2147480537    ,86.572          ,48.000        ,0.503               ,-144.842        ,-0.130            ,-0.115                
19:58:54.037295     ,0.000       ,0.000       ,-0.240      ,-0.069        ,2147480490    ,82.441          ,48.000        ,0.503               ,-144.826        ,-0.133            ,-0.122                
19:58:54.055205     ,0.000       ,0.000       ,-0.240      ,-0.071        ,2147480460    ,79.805          ,48.000        ,0.503               ,-144.811        ,-0.133            ,-0.122                
19:58:54.072943     ,0.000       ,0.000       ,-0.240      ,-0.074        ,2147480429    ,77.080          ,47.000        ,0.492               ,-144.798        ,-0.133            ,-0.122                
19:58:54.090846     ,0.000       ,0.000       ,-0.260      ,-0.076        ,2147480398    ,74.355          ,46.000        ,0.482               ,-144.783        ,-0.133            ,-0.122                
19:58:54.117328     ,0.000       ,0.000       ,-0.260      ,-0.080        ,2147480351    ,70.225          ,45.000        ,0.471               ,-144.768        ,-0.133            ,-0.122                
19:58:54.135025     ,0.000       ,0.000       ,-0.260      ,-0.082        ,2147480322    ,67.676          ,45.000        ,0.471               ,-144.753        ,-0.133            ,-0.122                
19:58:54.153002     ,0.000       ,0.000       ,-0.260      ,-0.084        ,2147480291    ,64.951          ,45.000        ,0.471               ,-144.738        ,-0.133            ,-0.128                
19:58:54.179768     ,0.000       ,0.000       ,-0.240      ,-0.088        ,2147480245    ,60.908          ,46.000        ,0.482               ,-144.715        ,-0.133            ,-0.128                
19:58:54.197691     ,0.000       ,0.000       ,-0.240      ,-0.090        ,2147480215    ,58.271          ,45.000        ,0.471               ,-144.708        ,-0.133            ,-0.128                
19:58:54.215584     ,0.000       ,0.000       ,-0.240      ,-0.092        ,2147480185    ,55.635          ,45.000        ,0.471               ,-144.695        ,-0.133            ,-0.128                
19:58:54.233509     ,0.000       ,0.000       ,-0.240      ,-0.095        ,2147480155    ,52.998          ,43.000        ,0.450               ,-144.684        ,-0.132            ,-0.131                
19:58:54.260157     ,0.000       ,0.000       ,-0.240      ,-0.098        ,2147480111    ,49.131          ,42.000        ,0.440               ,-144.664        ,-0.132            ,-0.131                
19:58:54.277857     ,0.000       ,0.000       ,-0.240      ,-0.100        ,2147480081    ,46.494          ,42.000        ,0.440               ,-144.656        ,-0.132            ,-0.131                
19:58:54.295707     ,0.000       ,0.000       ,-0.240      ,-0.103        ,2147480051    ,43.857          ,43.000        ,0.450               ,-144.639        ,-0.132            ,-0.131                
19:58:54.313559     ,0.000       ,0.000       ,-0.240      ,-0.105        ,2147480021    ,41.221          ,44.000        ,0.461               ,-144.623        ,-0.132            ,-0.131                
19:58:54.331530     ,0.000       ,0.000       ,-0.240      ,-0.107        ,2147479992    ,38.672          ,45.000        ,0.471               ,-144.607        ,-0.132            ,-0.131                
19:58:54.358317     ,0.000       ,0.000       ,-0.240      ,-0.111        ,2147479949    ,34.893          ,45.000        ,0.471               ,-144.592        ,-0.131            ,-0.132                
19:58:54.376029     ,0.000       ,0.000       ,-0.220      ,-0.113        ,2147479920    ,32.344          ,45.000        ,0.471               ,-144.578        ,-0.131            ,-0.132                
19:58:54.393813     ,0.000       ,0.000       ,-0.220      ,-0.115        ,2147479892    ,29.883          ,44.000        ,0.461               ,-144.566        ,-0.131            ,-0.132                
19:58:54.411724     ,0.000       ,0.000       ,-0.220      ,-0.117        ,2147479863    ,27.334          ,43.000        ,0.450               ,-144.555        ,-0.131            ,-0.132                
19:58:54.438474     ,0.000       ,0.000       ,-0.220      ,-0.119        ,2147479835    ,24.873          ,41.000        ,0.429               ,-144.542        ,-0.129            ,-0.132                
19:58:54.456382     ,0.000       ,0.000       ,-0.220      ,-0.123        ,2147479793    ,21.182          ,41.000        ,0.429               ,-144.527        ,-0.129            ,-0.132                
19:58:54.474301     ,0.000       ,0.000       ,-0.200      ,-0.124        ,2147479768    ,18.984          ,41.000        ,0.429               ,-144.513        ,-0.129            ,-0.132                
19:58:54.492225     ,0.000       ,0.000       ,-0.200      ,-0.127        ,2147479741    ,16.611          ,41.000        ,0.429               ,-144.501        ,-0.129            ,-0.132                
19:58:54.518837     ,0.000       ,0.000       ,-0.200      ,-0.130        ,2147479701    ,13.096          ,41.000        ,0.429               ,-144.488        ,-0.129            ,-0.132                
19:58:54.536597     ,0.000       ,0.000       ,-0.200      ,-0.132        ,2147479675    ,10.811          ,41.000        ,0.429               ,-144.474        ,-0.129            ,-0.132                
19:58:54.554588     ,0.000       ,0.000       ,-0.200      ,-0.134        ,2147479649    ,8.525           ,41.000        ,0.429               ,-144.462        ,-0.125            ,-0.130                
19:58:54.581306     ,0.000       ,0.000       ,-0.180      ,-0.136        ,2147479613    ,5.361           ,39.000        ,0.408               ,-144.446        ,-0.125            ,-0.130                
19:58:54.599204     ,0.000       ,0.000       ,-0.180      ,-0.138        ,2147479586    ,2.988           ,38.000        ,0.398               ,-144.435        ,-0.125            ,-0.130                
19:58:54.617000     ,0.000       ,0.000       ,-0.180      ,-0.140        ,2147479563    ,0.967           ,37.000        ,0.387               ,-144.429        ,-0.120            ,-0.127                
19:58:54.634722     ,0.000       ,0.000       ,-0.180      ,-0.142        ,2147479540    ,358.945         ,37.000        ,0.387               ,-144.417        ,-0.120            ,-0.127                
19:58:54.652872     ,0.000       ,0.000       ,-0.180      ,-0.144        ,2147479517    ,356.924         ,37.000        ,0.387               ,-144.403        ,-0.120            ,-0.127                
19:58:54.675861     ,0.000       ,0.000       ,-0.180      ,-0.145        ,2147479483    ,354.902         ,38.000        ,0.398               ,-144.390        ,-0.120            ,-0.127                
19:58:54.697384     ,0.000       ,0.000       ,-0.150      ,-0.148        ,2147479462    ,352.090         ,37.000        ,0.387               ,-144.378        ,-0.120            ,-0.127                
19:58:54.715270     ,0.000       ,0.000       ,-0.150      ,-0.149        ,2147479442    ,350.332         ,38.000        ,0.398               ,-144.365        ,-0.120            ,-0.127                
19:58:54.733192     ,0.000       ,0.000       ,-0.150      ,-0.151        ,2147479425    ,348.838         ,38.000        ,0.398               ,-144.352        ,-0.120            ,-0.127                
19:58:54.759821     ,0.000       ,0.000       ,-0.150      ,-0.153        ,2147479398    ,346.465         ,38.000        ,0.398               ,-144.335        ,-0.112            ,-0.123                
19:58:54.777671     ,0.000       ,0.000       ,-0.060      ,-0.154        ,2147479382    ,345.059         ,37.000        ,0.387               ,-144.329        ,-0.112            ,-0.123                
19:58:54.795467     ,0.000       ,0.000       ,-0.060      ,-0.155        ,2147479368    ,343.828         ,36.000        ,0.377               ,-144.320        ,-0.112            ,-0.123                
19:58:54.813403     ,0.000       ,0.000       ,-0.060      ,-0.156        ,2147479355    ,342.686         ,35.000        ,0.367               ,-144.311        ,-0.101            ,-0.117                
19:58:54.839833     ,0.000       ,0.000       ,-0.060      ,-0.157        ,2147479339    ,341.279         ,32.000        ,0.335               ,-144.299        ,-0.101            ,-0.117                
19:58:54.857661     ,0.000       ,0.000       ,-0.060      ,-0.158        ,2147479330    ,340.488         ,31.000        ,0.325               ,-144.295        ,-0.101            ,-0.117                
19:58:54.875541     ,0.000       ,0.000       ,0.010       ,-0.159        ,2147479323    ,339.873         ,30.000        ,0.314               ,-144.286        ,-0.101            ,-0.117                
19:58:54.893435     ,0.000       ,0.000       ,0.010       ,-0.159        ,2147479318    ,339.434         ,30.000        ,0.314               ,-144.277        ,-0.101            ,-0.117                
