Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:42:03.763983     ,0.000       ,0.000       ,-0.210      ,-0.126        ,2147479133    ,323.174         ,156.000       ,0.545               ,-141.265        ,-0.139            ,-0.131                
19:42:03.781790     ,0.000       ,0.000       ,-0.210      ,-0.129        ,2147479100    ,320.273         ,156.000       ,0.545               ,-141.215        ,-0.139            ,-0.131                
19:42:03.799720     ,0.000       ,0.000       ,-0.210      ,-0.131        ,2147479066    ,317.285         ,155.000       ,0.541               ,-141.167        ,-0.140            ,-0.136                
19:42:03.817532     ,0.000       ,0.000       ,-0.210      ,-0.134        ,2147479032    ,314.297         ,153.000       ,0.534               ,-141.142        ,-0.140            ,-0.136                
19:42:03.844400     ,0.000       ,0.000       ,-0.220      ,-0.138        ,2147478981    ,309.814         ,152.000       ,0.531               ,-141.068        ,-0.140            ,-0.136                
19:42:03.862177     ,0.000       ,0.000       ,-0.220      ,-0.140        ,2147478948    ,306.914         ,151.000       ,0.527               ,-141.019        ,-0.141            ,-0.138                
19:42:03.879927     ,0.000       ,0.000       ,-0.220      ,-0.143        ,2147478914    ,303.926         ,150.000       ,0.524               ,-140.972        ,-0.141            ,-0.138                
19:42:03.897757     ,0.000       ,0.000       ,-0.220      ,-0.145        ,2147478880    ,300.938         ,149.000       ,0.520               ,-140.948        ,-0.141            ,-0.138                
19:42:03.924676     ,0.000       ,0.000       ,-0.220      ,-0.149        ,2147478829    ,296.455         ,146.000       ,0.510               ,-140.880        ,-0.141            ,-0.138                
19:42:03.942383     ,0.000       ,0.000       ,-0.210      ,-0.152        ,2147478796    ,293.555         ,145.000       ,0.506               ,-140.831        ,-0.141            ,-0.138                
19:42:03.960275     ,0.000       ,0.000       ,-0.210      ,-0.155        ,2147478762    ,290.566         ,146.000       ,0.510               ,-140.781        ,-0.141            ,-0.138                
19:42:03.978195     ,0.000       ,0.000       ,-0.210      ,-0.157        ,2147478728    ,287.578         ,146.000       ,0.510               ,-140.732        ,-0.141            ,-0.138                
19:42:04.004817     ,0.000       ,0.000       ,-0.210      ,-0.161        ,2147478677    ,283.096         ,146.000       ,0.510               ,-140.685        ,-0.143            ,-0.140                
19:42:04.022531     ,0.000       ,0.000       ,-0.210      ,-0.164        ,2147478642    ,280.020         ,145.000       ,0.506               ,-140.639        ,-0.143            ,-0.140                
19:42:04.040447     ,0.000       ,0.000       ,-0.190      ,-0.166        ,2147478608    ,277.031         ,144.000       ,0.503               ,-140.591        ,-0.143            ,-0.140                
19:42:04.058231     ,0.000       ,0.000       ,-0.190      ,-0.169        ,2147478576    ,274.219         ,144.000       ,0.503               ,-140.566        ,-0.144            ,-0.141                
19:42:04.085291     ,0.000       ,0.000       ,-0.190      ,-0.173        ,2147478525    ,269.736         ,145.000       ,0.506               ,-140.493        ,-0.144            ,-0.141                
19:42:04.103353     ,0.000       ,0.000       ,-0.190      ,-0.175        ,2147478491    ,266.748         ,145.000       ,0.506               ,-140.446        ,-0.144            ,-0.141                
19:42:04.121038     ,0.000       ,0.000       ,-0.190      ,-0.178        ,2147478457    ,263.760         ,144.000       ,0.503               ,-140.400        ,-0.144            ,-0.141                
19:42:04.139113     ,0.000       ,0.000       ,-0.180      ,-0.181        ,2147478423    ,260.771         ,143.000       ,0.499               ,-140.352        ,-0.144            ,-0.141                
19:42:04.157065     ,0.000       ,0.000       ,-0.180      ,-0.183        ,2147478390    ,257.871         ,144.000       ,0.503               ,-140.327        ,-0.144            ,-0.141                
19:42:04.183704     ,0.000       ,0.000       ,-0.180      ,-0.187        ,2147478340    ,253.477         ,145.000       ,0.506               ,-140.251        ,-0.145            ,-0.143                
19:42:04.201510     ,0.000       ,0.000       ,-0.180      ,-0.189        ,2147478307    ,250.576         ,146.000       ,0.510               ,-140.203        ,-0.145            ,-0.143                
19:42:04.219683     ,0.000       ,0.000       ,-0.180      ,-0.192        ,2147478276    ,247.852         ,146.000       ,0.510               ,-140.156        ,-0.145            ,-0.143                
